id,name,ai,str,sta,dex,intl,HR,ER,Race,Belligerence,Gender,Level,FlightLevel,Size,Class,ifPart,Karma,Useable,AtkMin,AtkMax,Atk1,Atk2,Atk3,HorizontalRate,VerticalRate,DiagonalRate,ThrustRate,ChestRate,HeadRate,ArmRate,ReAttackDelay,AddHp,AddMp,NeturealArmor,Abrasion,Hardness,AdjAtkDelay,ElementalType,ElementalAtk,HideLevel,Speed,Shelter,Flying,Jumping,Airjump,Taming,ResistMagic,ResistElectricity,ResistFire,ResistWind,ResistWater,ResistEarth,Cash,SourceMaterial,MaterialAmmount,Cohesion,HoldingTime,CorrectionValue,ExpValue,FxpValue,BodyState,AddAbility,VirtItem1,VirtType1,VirtItem2,VirtType2,VirtItem3,VirtType3,SndAtk1,SndAtk2,SndDie1,SndDie2,SndDmg1,SndDmg2,SndDmg3,SndIdle1,SndIdle2,comment,giant
675,Criminal Basque,2,15,20,105,89,76,60,-1,13,-1,47,-1,100,3,0,-1,1,372,392,9186,9187,9188,-1,-1.0,-1,-1,-1,-1,-1,3000,8500,100,62,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,55,-0.3,0.3,0.0,0.0,0.0,55,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
676,Criminal Leyena,2,15,20,117,99,83,65,-1,12,-1,52,-1,100,3,0,-1,1,430,452,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,9788,100,69,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,62,0.0,-0.3,0.0,0.0,0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
677,Criminal Steelknight,2,15,20,125,106,91,73,-1,12,-1,57,-1,200,3,0,-1,1,495,517,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,11500,100,73,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,67,0.0,0.0,0.0,0.3,-0.3,64,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
678,Criminal Volt,2,15,20,137,116,98,78,-1,12,-1,62,-1,100,3,0,-1,1,585,616,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,12405,100,86,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,74,0.0,0.0,0.0,0.3,-0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
679,Criminal Garbagepider,2,15,20,145,123,106,73,-1,12,-1,67,-1,100,3,0,-1,1,643,677,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,14620,100,79,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,89,0.0,0.0,0.3,-0.3,0.0,74,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
680,Criminal Greemong,2,15,20,157,133,110,70,-1,12,-1,72,-1,100,3,0,-1,1,967,1018,9210,9211,9212,-1,-1.0,-1,-1,-1,-1,-1,3000,28981,100,77,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,97,-0.3,0.3,0.0,0.0,0.0,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
681,Criminal Hoppre,2,15,20,161,137,119,83,-1,12,-1,77,-1,150,3,0,-1,1,1049,1104,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,34242,100,89,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,99,0.3,0.0,-0.3,0.0,0.0,726,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
682,Criminal Iren,2,15,20,161,137,130,99,-1,12,-1,83,-1,100,3,0,-1,1,1106,1164,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,40348,100,108,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,-0.3,0.0,0.0,0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
683,Criminal Watangka,2,15,20,161,137,138,106,-1,12,-1,87,-1,100,3,0,-1,1,1137,1197,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,43593,100,114,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,99,-0.3,0.3,0.0,0.0,0.0,815,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
684,Criminal Luia,2,15,20,161,137,148,114,-1,12,-1,92,-1,200,3,0,-1,1,1200,1263,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,50468,100,125,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.3,-0.3,0.0,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
685,Criminal Shuhamma,2,15,20,159,135,158,123,-1,12,-1,97,-1,200,1,0,-1,1,1254,1320,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,55339,100,133,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,909,-1,-1,-1,-1,13,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
686,Criminal Glaphan,2,15,20,161,137,172,134,-1,12,-1,104,-1,100,3,0,-1,1,1325,1395,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,65775,100,148,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,-0.3,0.0,0.0,0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
687,Shuraiture,2,15,19,41,35,30,20,-1,12,-1,15,-1,100,2,0,-1,-1,140,143,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3500,2578,100,22,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
688,Ren,2,15,18,170,150,90,78,-1,12,-1,60,-1,100,2,0,-1,-1,670,710,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,2900,12255,100,82,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
689,Sisif,2,15,18,170,150,85,80,-1,12,-1,60,-1,100,2,0,-1,-1,670,710,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,12255,100,82,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
690,Rubo,2,15,18,170,150,90,78,-1,12,-1,60,-1,100,2,0,-1,-1,670,710,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,2900,12255,100,82,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
691,Keakoon Worker,2,15,20,161,137,134,102,-1,12,-1,85,-1,100,2,0,-1,1,1137,1197,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,41415,100,110,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,1028,-1,-1,-1,-1,9,80369,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
692,Keakoon Guard,2,15,20,161,137,144,112,-1,12,-1,85,-1,100,2,0,-1,1,1141,1201,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,42497,100,112,130,0,-1,1,0,-1,0.085,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,1228,-1,-1,-1,-1,9,86769,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
693,Keakoon Worker Leader,2,15,20,161,137,155,138,-1,12,-1,87,-1,100,4,0,-1,1,1533,1635,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,471850,100,114,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.3,-0.3,0.0,1447,-1,-1,-1,-1,1000,536440,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
694,Keakoon Guard Leader,2,15,20,167,142,175,158,-1,12,-1,87,-1,200,4,0,-1,1,1933,2035,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,871850,100,116,130,0,-1,1,0,-1,0.09,-1,0,-1,-1,-1,103,0.0,0.0,0.3,-0.3,0.0,1647,-1,-1,-1,-1,1000,936440,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
695,Elite Keakoon Worker,2,15,20,161,137,138,105,-1,12,-1,86,-1,100,2,0,-1,1,1141,1201,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,44703,100,116,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,1123,-1,-1,-1,-1,9,114443,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
696,Elite Keakoon Guard,2,15,20,161,137,146,115,-1,12,-1,86,-1,100,2,0,-1,1,1145,1206,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,45827,100,118,130,0,-1,5,0,-1,0.085,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,1323,-1,-1,-1,-1,9,175931,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
697,Elite Keakoon Worker Leader,2,15,20,161,137,160,143,-1,12,-1,88,-1,100,4,0,-1,1,1555,1675,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,531850,100,120,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,99,0.3,0.0,-0.3,0.0,0.0,1500,-1,-1,-1,-1,1000,586440,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
698,Elite Keakoon Guard Leader,2,15,20,167,142,180,163,-1,12,-1,89,-1,200,4,0,-1,1,1953,2055,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,939316,100,145,130,0,-1,2,0,-1,0.09,-1,0,-1,-1,-1,103,-0.3,0.3,0.0,0.0,0.0,1700,-1,-1,-1,-1,1000,1036440,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
699,Mutant Keakoon Worker,2,15,20,161,137,158,124,-1,12,-1,91,-1,100,2,0,-1,1,1200,1263,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,54339,100,129,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,853,-1,-1,-1,-1,9,265706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
700,Mutant Keakoon Guard,2,15,20,161,137,160,126,-1,12,-1,91,-1,100,2,0,-1,1,1205,1268,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,55339,100,131,130,0,-1,4,0,-1,0.085,-1,0,-1,-1,-1,98,0.0,-0.3,0.0,0.0,0.3,863,-1,-1,-1,-1,9,305706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
701,Mutant Keakoon Worker Leader,2,15,20,161,137,199,157,-1,12,-1,93,-1,100,4,0,-1,1,1800,1950,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,1009362,100,150,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.3,-0.3,872,-1,-1,-1,-1,1000,1036440,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
702,Mutant Keakoon Guard Leader,2,15,20,167,142,210,170,-1,12,-1,95,-1,200,4,0,-1,1,2404,2530,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,3557225,100,180,130,0,-1,0,0,-1,0.01,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,1758,-1,-1,-1,-1,1000,2001497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
703,Pink Roach,2,15,20,161,137,152,117,-1,12,-1,87,-1,100,2,0,-1,1,1149,1210,9255,9256,9257,-1,1.0,-1,-1,-1,-1,-1,3000,49286,100,123,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,1250,-1,-1,-1,-1,9,205706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
704,Blue Roach,2,15,20,161,137,150,116,-1,12,-1,87,-1,100,2,0,-1,1,1147,1208,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,48119,100,122,130,0,-1,4,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,-0.3,0.0,0.0,0.3,1217,-1,-1,-1,-1,9,191551,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
705,Pink Roach Queen,2,15,20,167,142,191,158,-1,12,-1,89,-1,200,4,0,-1,1,1992,2100,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,1081995,100,166,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,103,0.0,0.0,0.3,-0.3,0.0,1912,-1,-1,-1,-1,500,1301497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
707,Green Trillipy,2,15,20,161,137,154,119,-1,12,-1,88,-1,100,3,0,-1,1,1168,1230,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,51339,100,125,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,1409,-1,-1,-1,-1,9,215706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
708,Hazardous Green Trillipy,2,15,20,167,142,195,153,-1,12,-1,90,-1,200,4,0,-1,1,2038,2145,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,1157225,100,169,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,2002,-1,-1,-1,-1,1000,1401497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
709,Violet Trillipy,2,15,20,161,137,155,120,-1,12,-1,89,-1,100,3,0,-1,1,1172,1234,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,52339,100,127,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,-0.3,0.0,0.0,0.3,1509,-1,-1,-1,-1,9,235706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
710,Hazardous Violet Trillipy,2,15,20,167,142,197,155,-1,12,-1,91,-1,200,4,0,-1,1,2058,2165,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,1257225,100,171,130,0,-1,4,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,-0.3,0.0,0.0,0.3,2102,-1,-1,-1,-1,1000,1501497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
711,Blood Trillipy,2,15,20,161,137,157,123,-1,12,-1,90,-1,100,3,0,-1,1,1177,1239,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,53339,100,129,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,1609,-1,-1,-1,-1,9,255706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
712,Hazardous Blood Trillipy,2,15,20,167,142,199,157,-1,12,-1,92,-1,200,4,0,-1,1,2078,2205,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,1357225,100,173,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,2202,-1,-1,-1,-1,1000,1601497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
713,Chimeradon,2,15,20,161,137,162,128,-1,12,-1,92,-1,100,3,0,-1,1,1231,1296,9258,9259,9260,-1,0.0,-1,-1,-1,-1,-1,3000,60339,100,129,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.0,0.0,2018,-1,-1,-1,-1,9,325706,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
714,Giant Chimeradon,2,15,20,167,142,200,158,-1,12,-1,94,-1,200,4,0,-1,1,2090,2200,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,1557225,100,175,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,2550,-1,-1,-1,-1,1000,1801497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
715,Meteonyker,2,15,20,190,160,210,180,-1,12,-1,118,-1,200,3,0,-1,1,1700,1800,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,4000,120000,100,190,130,0,-1,0,0,-1,0.14,-1,0,-1,-1,-1,110,0.0,0.0,0.0,0.0,0.0,1100,-1,-1,-1,-1,9,1100000,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
716,Pink Roach Larva,2,15,20,161,137,134,102,-1,12,-1,85,-1,40,1,0,-1,1,1114,1173,9252,9253,9254,-1,2.0,-1,-1,-1,-1,-1,3000,35415,100,108,130,0,-1,0,0,-1,0.07,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,920,-1,-1,-1,-1,9,77369,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
717,Blue Roach Larva,2,15,20,161,137,134,102,-1,12,-1,85,-1,40,1,0,-1,1,1114,1173,9252,9253,9254,-1,2.0,-1,-1,-1,-1,-1,3000,35415,100,108,130,0,-1,0,0,-1,0.07,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.0,0.0,901,-1,-1,-1,-1,9,75369,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
718,Blue Roach Queen,2,15,20,167,142,190,157,-1,12,-1,89,-1,200,4,0,-1,1,1986,2090,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,1081995,100,164,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,-0.3,0.0,0.0,0.3,1820,-1,-1,-1,-1,500,1201497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
719,Criminal Fefern,2,15,20,43,37,27,22,-1,12,-1,15,-1,100,1,0,-1,1,137,145,9084,9085,9086,-1,-1.0,-1,-1,-1,-1,-1,3500,2578,100,22,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,15,0.3,0.0,-0.3,0.0,0.0,35,-1,-1,-1,-1,13,29,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,33,124,-1,-1,-1,,0
720,Baby Lawolf,5,15,20,39,33,24,20,-1,1,-1,1,-1,50,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,1349,-1,,0
721,Baby Aibatt,5,15,20,39,33,24,20,-1,1,-1,1,-1,50,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,1313,-1,,0
722,Baby Leyena,5,15,20,39,33,24,20,-1,1,-1,1,-1,50,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,1766,-1,,0
723,Baby Luia,5,15,20,39,33,24,20,-1,1,-1,1,-1,50,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,1926,-1,,0
724,Kitty,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
725,Doggy,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
726,Soccerball Angel,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
727,Baby Polar Bear,5,15,20,39,33,24,20,-1,1,-1,1,-1,50,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
728,Baby Penguin,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
729,Baby Iguana,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
730,Baby Cobra,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
731,Egg,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
732,White Tiger,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
733,White Tiger,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
734,Babari lion,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
735,Babari lion,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
